experiment,id,block,seedlot,tag,ht.12.prev,ht.11.prev,d.12.prev,sc.prev,hc.prev,tc.prev,vc.prev,vh.prev,needle.length,unmeasurable.prob.prev,inaccessible.prob.prev,browsed.prob.prev,forked.prob.prev,missing.prob.prev,dead.prob.prev,underobj.prob.prev,broken.prob.prev,dieback.prob.prev,uncertain.prob.prev,shrub.choke.prob.prev,yellow.prob.prev,bud burst.prob.prev,misc.prob.prev,comment.prev,ht.15,ht.14,ht.13,ht.12,d.15,sc,hc,vh,unmeasureable.prob.curr,inaccessible.prob.curr,browsed.prob.curr,forked.prob.curr,missing.prob.curr,dead.prob.curr,under.prob.curr,broken.prob.curr,dieback.prob.curr,uncertain.prob.curr,shrub.choke.prob.curr,yellow.prob.curr,budburst.prob.curr,mech.damage.prob.curr,frost.damage.prob.curr,supp.prob.curr,red.r.prob.curr,misc.serious.prob.curr,misc.prob.curr
ANF,"6,6",2,D,N,242,161,571,0,E,0,,8,20,,,,,,,,,,,,,,,,68.5,52.5,42.5,25.5,19.8,E,E,30,,,,,,,,,,,,,,,,,,,
ANF,"7,6",2,D,N,298,215,660,0,F,0,,12,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"1,7",2,D,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,7",2,D,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,7",2,D,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,7",2,D,N,249,173,808,0,D,0,,20,12,,,,,,,,,,,,,,Stepped on,stepped on ,28,18.5,,,13.6,B,E,20,,,X,X,,,,,,,,,,,,,,,
ANF,"5,7",2,D,Y,243,191,547,0,E,0,,10,5.5,,,,,,,,,,,,,,,,35,33,,,9.6,B,F,30,,,X,X,,,,,,,,,,,,,,,
ANF,"6,7",2,D,N,153,135,427,0,E,0,,10,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"7,7",2,D,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,1",2,E,Y,315,195,965,0,G,C,,25,18.5,,,,,,,,,,,,,,,,96,60,42,29,30.3,E,G,50,,,,,,,,,,,,,X,,,,,,
ANF,"2,1",2,E,N,341,252,843,A,G,0,,30,19,,,,,,,,,,,,,,,,79,56.5,43.5,28.5,26.4,E,F,40,,,,,,,,,,,,,,,,,,,
ANF,"3,1",2,E,N,208,136,548,0,F,0,,10,19,,,,,,,,,,,,,,,,55,33.5,25.5,20,22.3,E,G,20,,,,,,,,,,,,,X,,,,,,
ANF,"4,1",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,1",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,1",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,1",2,E,N,190,134,542,A,G,D,,30,17.5,,,,,,,,,,,,,,,,65.5,44,28.5,17.5,18,E,G,90,,,,,,,,,,,,,,,,,,,
ANF,"1,2",2,E,N,,,,,,,,,,,,,,,,,,,X,,,,,unctn., ,,,,,,,,,,,,,,,,,X,,,,,,,,,
ANF,"2,2",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,2",2,E,Y,215,192,549,0,F,0,,35,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"4,2",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,2",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,2",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,2",2,E,Y,249,163,588,0,G,0,,14,17,,,,,,,,,,,,,,,,71,45,31,26,22.1,E,H,18,,,,,,,,,,,,,,,,,,,
ANF,"1,3",2,E,Y,244,184,804,0,F,0,,20,15.5,,,,,,,,,,,,,,,,79,57,36.5,25,36.9,D,H,12,,,,,,,,,,,,,,,,,,,
ANF,"2,3",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,3",2,E,Y,210,170,534,0,G,0,,20,19,,,,,,,,,,,,,,,,50.5,29,25.5,19.5,19,F,E,30,,,,,,,,,,,,,X,,,,,,
ANF,"4,3",2,E,N,141,88,430,0,E,0,,10,,,,X,X,,,,,,,,,,,brwsd.fkd., ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"5,3",2,E,N,158,121,595,0,E,0,,20,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"6,3",2,E,N,119,119,601,0,E,0,,18,,,,X,,,,,,,,,,,,brwsd., ,,,,,,,,,,,,,,,,,X,,,,,,,,,
ANF,"7,3",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,4",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,4",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,4",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,4",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,4",2,E,N,285,262,495,0,G,D,,30,20,,,,,,,,,,,,,,,,53,37,23.5,15,16.8,F,G,25,,,,,,,,,,,,,,,,,,,
ANF,"6,4",2,E,N,252,183,683,0,G,D,,45,17,,,,,,,,,,,,,,,,80,69,43,27,24.7,F,E,20,,,,,,,,,,,,,,,,,,,
ANF,"7,4",2,E,Y,271,147,903,0,F,0,,10,18.5,,,,,,,,,,,,,,,,97.5,64.5,39,22,33.8,E,F,30,,,,,,,,,,,,,,,,,,,
ANF,"1,5",2,E,Y,145,125,442,B,F,0,,10,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"1,5",2,E,N,299,174,815,C,G,0,,12,,,,,,,,,,,,,,,"*""Change past goods? Not sure what this says",, ,,,,,,,,,,,,,,,,,X,,,,,,,,,
ANF,"2,5",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,5",2,E,N,263,180,928,,F,C,,6,,,,,,,,,,,,,,,,, ,,,,,,,,X,,,,,,,,,,,,,,,,,,
ANF,"4,5",2,E,N,277,160,807,B,F,B,,12,14.5,,,,,,,,,,,,,,,,61,44,35.5,24,19.1,F,G,60,,,,,,,,,,,,,,,,,,,
ANF,"5,5",2,E,N,245,163,659,B,G,B,,35,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,5",2,E,N,269,139,752,0,F,0,,12,22.5,,,,,,,,,,,,,,,,83.5,55,46,35.5,28,F,E,20,,,,,,,,,,,,,,,,,,,
ANF,"7,5",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,6",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,6",2,E,Y,181,137,568,0,G,0,,15,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"3,6",2,E,N,168,120,663,0,F,D,,18,,,,,,,,,,,,,,,Fallen branch,fallen br., ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"4,6",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,6",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,6",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,6",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,7",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,7",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,7",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,7",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,7",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,7",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,7",2,E,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,1",2,F,Y,328,303,540,B,G,0,,5,,,,,,,,,,,,,,,,,41.5,,,,7,D,H,40,,,,,,X,,,,,,,,,,,,,
ANF,"2,1",2,F,N,353,335,497,,G,,,12,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"3,1",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,1",2,F,N,370,345,575,,F,0,,15,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"5,1",2,F,N,400,355,533,,F,0,,12,,,,,,,,,,,,,,,,,32,,,,5.2,D,G,25,,,,,,X,,,,,,,,,,,,,
ANF,"6,1",2,F,N,370,320,686,B,F,C,,12,,,,,,,,,,,,,,,,,56,48,,,14.9,E,F,70,,,,,,,,,,,,,,,,,,,
ANF,"7,1",2,F,Y,355,334,753,,F,,,8,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"1,2",2,F,N,210,180,607,,G,0,,8,,,,,,,,,,X,,,,,,diebk.,40,33.5,,,14.7,D,F,30,,,,,,,,,,,,,,,,,,,
ANF,"2,2",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,2",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,2",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,2",2,F,N,307,325,764,,F,D,,10,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"6,2",2,F,N,435,415,726,B,F,E,,20,,,,,,,,,,,,,,,,,57.5,47,,,18.7,D,H,30,,,X,,,,,,,,,,,,,,,,
ANF,"7,2",2,F,N,221,162,649,A,F,B,,8,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,X,,,,,,,,,,,,,,,,,,
ANF,"1,3",2,F,N,472,431,939,,G,0,,7,,,,,,,,,,,,,,,,,78.5,,,,17,B,H,40,,,,,,X,,,,,,,,,,,,,
ANF,"2,3",2,F,N,261,221,661,,G,0,,35,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"3,3",2,F,N,432,384,756,,F,0,,13,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,3",2,F,N,316,306,670,,F,A,,8,,,,,,,,,,,,,,,,,68,62,,,17.9,E,G,40,,,,,,,,,,,,,,,,,,,
ANF,"5,3",2,F,N,366,206,730,A,F,D,,10,,,,,,,,,,,,,,,,, ,,,,,,,,X,,,,,,,,,,,,,,,,,,
ANF,"6,3",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,3",2,F,N,406,375,813,E,D,0,,65,,,,,,,,,,,,,,,,,49.5,43.5,,,13,G,F,175,,,,,,,,,,,,,,,,,,,
ANF,"1,4",2,F,N,314,273,665,,F,0,,8,,,,,,,,,,,,,,,,,74,64.5,,,18.7,D,H,50,,,,,,,,,,,,,,,,,,,
ANF,"2,4",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,4",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,4",2,F,Y,370,336,741,,F,0,,15,,,,,,,,,,,,,,,,,82,70,,,23.7,E,G,25,,,,,,,,,,,,,,,,,,,
ANF,"5,4",2,F,N,316,285,836,C,F,0,,5,,,,,,,,,,,,,,,,,60.5,49.5,,,20.6,F,F,60,,,,,,,,,,,,,,,,,,,
ANF,"6,4",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,4",2,F,N,316,275,735,D,E,0,,10,,,,,,,,,,,,,,,,,59,50.5,45.5,,6.7,G,E,160,,,,,,,,,X,,,,,,,,,,
ANF,"1,5",2,F,N,261,219,550,,F,D,,8,,,,,,,,,,,,,,,,,80,53,,,18.6,F,G,25,,,,,,,,,,,,,,,,,,,
ANF,"2,5",2,F,N,353,296,879,,F,0,,15,,,,,,,,,,,,,,,,,140,97,,,37.1,C,E,25,,,,,,,,,,,,,,,,,,,
ANF,"3,5",2,F,N,262,214,386,,G,0,,20,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"4,5",2,F,N,312,246,512,,F,0,,6,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,5",2,F,N,311,262,544,C,E,0,,7,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,5",2,F,N,269,241,602,C,E,0,,10,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,5",2,F,N,355,331,1069,A,E,0,,15,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,6",2,F,Y,274,247,631,B,F,0,,8,,,,,,,,,,,,,,,,,58,52,,,18.8,F,G,50,,,,,,,,,,,,,,,,,,,
ANF,"2,6",2,F,N,285,244,426,,F,0,,8,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,6",2,F,N,,,,,0,0,,0,,,,,,,,,,,,,,,"""In terricula did not""",In terricula did not meas, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,6",2,F,N,155,155,387,,E,0,,8,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,6",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,6",2,F,N,300,256,639,C,E,D,,65,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,6",2,F,Y,371,353,774,B,E,0,,12,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"1,7",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,7",2,F,N,327,281,654,,F,B,,8,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,7",2,F,N,253,226,635,D,F,E,,35,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,7",2,F,N,330,274,520,,F,C,,30,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,7",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,7",2,F,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,7",2,F,N,368,291,925,,E,C,,10,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,1",2,G,Y,275,250,479,0,F,E,,40,,,,,,,,,,,,,,,,,53,47,,,15.1,E,F,100,,,,,,,,,,,,,,,,,,,
ANF,"2,1",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,1",2,G,N,335,319,478,0,G,F,,65,,,,,,,,,,,,,,,,, ,,,,,,,,,X,,,,,,,,,,,,,,,,,
ANF,"4,1",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,1",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,1",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,1",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,2",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,2",2,G,Y,242,211,419,0,G,A,,60,,,,,,,,,,,,,,,,,23,,,,10.4,E,G,20,,,,,,X,,,,,,,,,,,,,
ANF,"3,2",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,2",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,2",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,2",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,2",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,3",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,3",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,3",2,G,Y,235,212,525,B,G,A,,60,,,,,,,,,,,,,,,,,52,39,,,13.1,E,G,15,,,,,,,,,,,,,,,,,,,
ANF,"4,3",2,G,N,358,289,709,0,G,0,,50,,,,,,,,,,,,,,,,,70,,,,19,E,G,35,,,,,,,,,,,,,,,,,,,
ANF,"5,3",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,3",2,G,Y,244,226,403,0,G,D,,45,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,,,,,,,,,,X,,,,,,,,,
ANF,"7,3",2,G,N,236,178,437,0,G,0,,30,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,4",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,4",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,4",2,G,Y,303,260,527,0,F,D,,40,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,X,,,,,,,,,,,,,,,,,,
ANF,"4,4",2,G,Y,386,257,969,0,F,D,,20,,,,,,,,,,,,,,,,, ,,,,,,,,X,,,,,,,,,,,,,,,,,,
ANF,"5,4",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,4",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,4",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,5",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,5",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,5",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,5",2,G,Y,303,253,555,0,H,D,,65,,,,,,,,,,X,,,,,,diebk.,,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"5,5",2,G,Y,313,291,548,0,G,F,,50,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"6,5",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,5",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,6",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,6",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,6",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,6",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,6",2,G,N,272,246,577,0,G,0,,70,,,,,,,,,,X,,,,,,diebk.,40,34,,,18.2,C,G,40,,,,,,,,,,,,,,,,,,,
ANF,"6,6",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,6",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,7",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,7",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,7",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"4,7",2,G,Y,267,261,379,0,G,0,,55,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"5,7",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,7",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,7",2,G,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"1,1",2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,1",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,1",2,H,Y,242,196,485,D,F,E,,65,,,,,,,,,,,,,,,,,29,,,,,E,G,60,,,,,,,,,,,X,,,,,,,,
ANF,"4,1",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,1",2,H,N,236,190,576,B,F,0,,8,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"6,1",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,1",2,H,Y,314,290,584,E,E,D,,65,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"1,2",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"2,2",2,H,N,236,200,491,D,F,0,,50,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"3,2",2,H,lost,389,314,769,0,G,D,,45,,,,,,,,,,,,,,,,,27,24,,,12.1,E,F,130,,,,,,,,,,,,,,,,,,,
ANF,"4,2",2,H,N,228,173,569,0,F,0,,45,,,,,,,,,,,,,,,,,56,35.5,,,16.7,E,F,50,,,,,,,,,,,,,,,,,,,
ANF,"5,2",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"6,2",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,2",2,H,N,246,197,678,D,F,0,,25,,,,,,,,,,,,,,,,,51,40,,,14,E,F,35,,,,,,,,,,,,,,,,,,,
ANF,"1,3",2,H,Y,229,181,581,0,F,0,,60,,,,,,,,,,,,,,,,,55.5,46.5,,,15.1,D,G,100,,,,,,,,,,,,,,,,,,,
ANF,"2,3",2,H,N,245,209,547,0,E,0,,60,,,,,,,,,,,,,,,,,45,38,,,14,D,H,20,,,,,,,,,,,,,,,,,,,
ANF,"3,3",2,H,N,234,181,808,0,E,0,,60,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"4,3",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"5,3",2,H,Y,162,151,427,0,F,0,,30,,,,,,,,,,X,,,,,,diebk., ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"6,3",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,3",2,H,N,165,150,431,0,F,0,,20,,,,,,,,,,,,,,,,,43,,,,15,E,F,40,,,,,,,,,,,,,,,,,,,
ANF,"1,4",2,H,N,235,216,499,B,G,E,,70,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"2,4",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"3,4",2,H,N,240,175,468,0,G,0,,65,,,,,,,,,,,,,,,,,25,18,,,12.8,D,G,50,,,,,,,,,X,X,,,,,,,,,
ANF,"4,4",2,H,Y,294,231,688,B,F,0,,65,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"5,4",2,H,N,250,220,519,A,F,0,,20,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
ANF,"6,4",2,H,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,
ANF,"7,4",2,H,Y,185,156,454,0,F,0,,20,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,X,,,,,,,,,,,,,,
